41008014	4-8 4-9 6-10 4-12 13-13 11-17 6-18 15-19 15-21 17-23 
41008015	1-3 1-7 7-12 10-14 13-17 16-20 18-22 
41008016	9-9 9-13 9-14 12-19 13-21 
41008017	1-0 15-2 6-4 20-8 6-10 5-12 10-14 20-17 15-21 21-23 18-25 10-27 21-29 20-33 21-35 26-37 15-42 
41008018	3-0 10-4 15-5 16-7 5-8 15-12 12-15 11-16 10-17 4-19 12-20 15-21 3-23 
41008019	0-0 1-1 8-3 25-4 5-5 4-8 9-9 23-10 18-11 12-13 12-15 5-18 23-20 22-25 25-26 
41008020	21-1 15-2 2-4 23-5 5-9 6-10 21-11 15-12 9-14 9-16 21-21 20-26 23-27 23-28 
41008021	1-1 3-3 6-5 7-7 6-8 
41008022	10-0 17-1 3-5 9-6 4-9 8-13 11-14 13-15 17-17 16-19 9-28 19-29 17-34 11-35 
41008023	1-0 11-1 8-4 34-6 5-7 4-8 30-10 18-13 30-15 18-20 20-22 32-26 8-30 30-33 31-36 29-37 34-38 34-39 35-40 
41008024	1-1 1-2 5-7 6-8 6-9 7-10 9-12 9-13 6-14 5-18 13-20 
41008025	1-1 4-4 8-5 19-9 10-11 14-12 12-19 19-24 20-26 
41008026	3-1 2-3 1-4 4-6 5-10 4-13 4-14 9-15 9-16 4-18 
41008027	1-0 4-3 20-5 19-7 7-11 7-16 11-20 12-21 16-24 17-25 18-27 20-29 19-31 26-32 23-34 21-36 26-37 26-38 
41008028	3-4 1-5 9-10 4-12 10-20 13-27 16-28 
41008029	14-1 2-3 7-5 15-7 10-10 10-11 12-14 13-16 15-17 7-20 15-21 9-22 5-23 
41008030	10-1 5-8 5-9 5-10 8-11 1-12 1-14 
41008031	3-0 4-5 3-8 8-9 10-11 1-12 29-14 13-16 20-20 23-23 27-26 16-29 1-35 30-37 1-38 34-43 29-46 1-47 
41008032	1-0 12-3 12-4 6-10 8-13 12-15 1-23 
41008033	5-9 4-11 6-13 7-15 8-16 16-17 14-18 20-19 13-23 16-24 18-25 26-29 20-31 32-36 27-37 
41008034	5-1 11-5 4-7 9-9 6-10 8-12 26-14 9-16 10-18 11-20 13-21 4-23 18-27 20-29 26-35 20-38 26-45 30-48 
41008035	4-4 13-8 12-10 5-12 12-14 21-15 9-18 14-21 15-25 19-28 15-30 4-32 13-35 12-37 5-39 4-41 21-42 
41008036	5-1 7-2 7-5 11-8 7-9 14-12 3-17 7-20 14-23 7-24 
41008037	3-1 1-4 9-11 
41008038	10-3 26-4 2-7 0-13 27-21 22-22 27-25 25-27 8-29 29-32 8-34 20-38 33-40 29-42 34-47 33-49 27-51 35-54 38-56 17-59 18-60 29-64 
41009001	3-3 8-5 6-6 8-7 9-8 9-10 12-11 15-12 14-15 16-16 17-19 19-21 16-24 22-27 24-28 26-30 31-33 
41009002	2-0 3-2 23-4 4-7 8-10 10-12 12-14 23-16 17-23 19-24 4-42 23-46 
41009003	1-4 7-7 6-11 8-14 9-16 1-17 11-19 1-20 6-27 14-28 
41009004	5-1 12-2 7-3 3-6 6-15 13-16 
41009005	1-0 3-3 3-5 2-7 4-8 20-9 5-10 10-11 20-12 12-13 7-14 8-16 10-17 20-19 16-21 26-24 20-26 22-28 24-30 26-32 28-34 
41009006	6-2 6-3 5-5 1-12 3-14 8-15 6-16 1-17 0-19 6-21 
41009007	19-0 1-1 12-2 6-10 19-14 2-15 19-17 19-18 13-19 20-20 17-22 15-24 15-25 20-27 19-31 20-33 
41009008	1-1 11-2 5-11 7-12 12-15 11-17 9-20 
41009009	11-0 7-4 11-9 11-14 11-16 8-17 24-21 13-25 11-27 14-28 23-29 16-33 21-37 23-39 
41009010	5-4 5-5 5-14 5-15 5-16 5-23 8-24 
41009011	2-3 3-4 9-5 4-7 7-9 9-14 11-16 13-20 
41009012	3-3 9-6 9-7 3-8 24-9 15-11 5-12 24-13 30-15 11-21 9-24 23-27 2-28 17-32 1-35 3-37 20-39 22-41 27-45 30-48 22-50 24-53 
41009013	0-0 1-1 11-2 3-3 11-4 5-5 21-6 7-8 18-12 3-14 11-23 11-24 12-30 3-31 11-32 19-36 
41009014	17-1 6-3 4-5 6-10 8-14 4-15 12-19 15-25 17-33 
41009015	15-0 2-1 15-2 7-5 16-6 15-8 13-17 15-19 19-21 8-28 
41009016	2-3 6-5 6-6 9-11 4-14 
41009017	17-1 12-2 12-5 15-8 5-10 13-11 21-13 12-14 7-15 11-16 17-17 8-19 15-20 17-23 18-24 22-25 21-29 8-31 15-33 13-37 
41009018	24-1 24-2 31-5 10-7 20-11 10-13 24-15 31-23 14-28 10-30 15-34 14-38 20-44 23-47 22-49 26-52 31-58 
41009019	24-0 11-3 19-4 1-6 25-8 25-11 22-12 14-16 18-20 10-21 19-22 21-24 22-25 12-29 18-30 14-34 25-36 26-41 
41009020	2-3 5-4 5-7 19-9 5-10 10-11 11-13 12-14 13-16 19-17 25-31 30-38 
41009021	1-1 2-3 4-4 3-6 11-7 14-10 11-12 11-13 4-15 15-17 14-21 
41009022	11-1 11-2 16-6 13-8 11-10 7-13 10-16 5-21 14-24 15-25 16-26 16-29 23-33 26-36 
41009023	1-1 3-3 4-4 6-5 6-8 3-9 5-10 6-11 5-13 6-14 6-16 12-19 8-20 
41009024	0-1 2-2 10-4 6-7 9-8 10-9 11-10 11-12 13-14 10-20 
41009025	2-0 3-2 16-4 16-6 26-10 25-14 10-16 11-18 16-19 22-20 18-22 25-23 14-24 19-25 21-27 23-28 16-29 25-30 18-31 17-34 25-37 23-38 33-41 29-44 34-45 
41009026	19-1 24-7 24-14 24-17 25-24 23-25 6-26 16-32 23-37 24-38 
41009027	0-0 1-1 6-4 12-10 12-12 
41009028	10-1 2-3 6-5 8-8 15-9 9-15 2-16 17-17 15-18 14-21 15-23 17-27 
41009029	1-1 3-3 14-7 13-8 1-9 3-13 13-17 
41009030	15-1 15-6 1-13 8-17 12-21 10-25 12-27 16-28 15-29 10-30 
41009031	1-2 3-6 5-8 4-10 30-11 15-13 7-15 37-17 10-20 31-22 13-27 25-30 32-32 36-33 36-39 15-43 35-45 37-48 30-49 
41009032	0-0 3-3 10-4 10-8 10-9 9-13 12-16 10-18 
41009033	3-0 4-9 3-12 11-15 13-20 17-23 21-25 17-26 17-28 15-29 
41009034	0-0 4-3 8-5 7-9 
41009035	2-3 5-6 7-8 7-9 11-12 18-14 10-16 11-18 13-19 9-21 17-26 18-29 20-31 21-34 11-36 25-37 23-40 
41009036	1-1 21-3 3-4 19-10 15-15 20-21 21-24 
41009037	19-0 6-4 2-8 5-11 5-12 18-14 16-17 19-19 21-22 18-23 15-25 13-27 17-28 18-30 18-34 20-37 21-38 9-40 
41009038	0-0 17-2 19-3 2-4 4-5 15-6 6-8 17-10 13-19 12-21 23-22 21-23 23-25 25-27 17-28 5-30 21-33 
41009039	1-1 23-3 6-4 4-7 4-8 23-10 12-12 10-13 17-18 16-20 18-21 23-22 4-24 23-26 25-27 27-29 
41009040	3-0 5-2 7-5 8-6 10-10 
41009041	5-0 9-1 18-2 16-5 25-7 2-10 13-11 4-14 18-15 19-19 25-21 13-23 10-24 12-25 8-27 2-29 18-30 16-33 13-36 9-37 20-38 22-40 
41009042	18-0 11-2 11-4 19-5 20-6 7-7 17-9 20-10 29-13 8-17 10-19 12-23 26-27 20-30 27-34 29-36 26-37 29-40 11-42 34-45 15-47 29-48 
41009043	1-0 3-1 15-3 24-4 5-7 28-9 7-10 26-11 15-12 16-13 2-18 28-22 5-24 18-26 26-29 15-32 22-34 2-40 24-42 27-44 31-46 28-48 12-49 
41009045	1-1 23-2 15-4 24-5 5-8 16-10 7-11 6-12 15-13 24-14 2-19 23-22 16-23 5-25 18-27 15-33 22-35 23-36 2-41 24-43 28-45 
41009047	1-1 15-4 29-5 5-8 16-10 7-11 6-12 15-13 29-14 16-19 2-21 23-23 29-25 5-27 6-28 19-31 21-33 15-35 27-37 2-43 29-45 33-47 
41009048	9-1 4-16 8-20 8-24 9-28 10-32 
41009049	0-2 0-9 2-18 6-20 3-22 
41009050	0-0 1-1 2-3 13-4 3-5 4-6 19-9 20-10 12-14 13-15 13-17 15-20 17-25 20-28 20-34 13-36 3-37 13-38 23-40 18-42 
41010001	19-0 6-6 27-9 18-11 10-16 14-22 18-28 22-30 27-32 1-34 27-39 25-41 6-44 
41010002	1-2 7-4 9-6 17-10 8-11 19-12 10-15 19-16 17-17 9-21 7-23 15-25 20-29 19-31 
41010003	1-2 7-3 7-6 5-7 3-10 7-13 
41010004	6-2 2-3 13-4 13-6 8-8 6-10 7-11 9-12 13-17 15-19 6-22 13-24 
41010005	13-0 1-1 3-3 3-5 13-6 11-8 3-11 12-15 14-16 13-22 
41010006	6-4 0-21 
41010007	12-0 1-2 12-4 14-11 5-13 
41010008	2-1 5-4 13-6 8-9 9-10 12-12 10-14 12-18 2-21 14-25 13-27 
41010009	7-0 2-3 8-8 7-10 7-11 
41010010	7-1 5-4 3-9 5-12 6-14 7-15 8-16 1-18 
41010011	1-1 3-3 3-5 7-8 8-11 7-13 11-17 15-18 3-19 15-23 7-25 13-30 
41010012	1-1 4-3 8-12 4-15 11-20 
41010013	5-1 5-8 6-10 5-14 8-15 14-23 15-29 7-31 
41010014	2-0 3-2 16-3 5-5 5-9 23-11 10-14 23-20 17-22 19-25 19-26 27-30 29-32 5-33 16-37 23-38 10-40 
41010015	1-0 3-1 4-2 4-4 14-6 14-7 17-9 10-11 12-13 3-14 7-19 3-21 17-23 3-26 
41010016	1-1 12-7 5-9 1-18 4-23 
41010017	16-0 26-7 9-9 26-10 11-12 26-14 2-20 18-23 2-24 24-25 20-26 21-27 24-28 24-29 26-30 24-33 29-36 28-40 
41010018	1-0 3-2 4-3 7-4 5-6 7-7 9-9 14-10 16-11 12-12 13-13 4-14 10-16 
41010019	0-0 1-1 0-5 3-7 0-8 15-10 20-11 0-18 0-21 12-23 8-24 23-25 10-27 0-28 20-30 5-31 13-32 0-33 15-35 12-36 0-44 20-46 0-57 
41010020	3-1 3-2 2-4 4-5 8-6 5-7 8-9 12-18 6-21 3-22 
41010021	1-0 10-4 5-7 23-8 1-11 9-13 6-14 27-15 19-16 13-20 23-21 27-22 9-23 11-28 31-30 19-32 27-34 25-39 11-40 23-41 23-42 28-44 27-45 32-52 19-54 34-55 36-57 
41010022	4-0 9-1 8-4 9-5 4-20 5-22 9-25 
41010023	1-1 8-6 7-8 19-11 16-13 6-17 12-19 19-25 22-28 24-30 
41010024	2-2 11-7 19-8 6-10 8-11 9-12 10-14 19-17 18-20 11-22 19-24 22-27 24-29 6-30 
41010025	5-0 19-2 6-4 13-11 19-12 15-14 16-15 6-17 17-18 19-22 22-25 24-27 
41010026	7-0 7-15 7-18 9-19 
41010027	0-1 5-9 9-11 12-15 11-17 14-18 9-19 21-21 9-22 15-24 16-25 
41010028	0-1 4-3 2-4 4-5 5-7 13-8 6-9 7-10 8-12 13-19 
41010029	0-1 5-3 3-4 5-5 6-6 6-8 11-10 6-12 28-15 33-18 14-22 25-23 16-24 23-25 21-27 20-28 19-29 22-30 25-31 17-33 
41010030	1-0 27-3 9-6 24-9 27-12 1-15 27-17 7-28 1-33 12-40 1-55 4-57 27-59 1-72 30-75 24-77 29-79 
41010031	0-0 1-1 2-2 4-7 11-8 5-10 10-13 1-16 2-17 7-22 5-24 11-27 
41010032	11-0 34-1 39-13 41-15 9-17 11-18 8-20 26-39 11-40 30-44 30-45 31-47 32-49 41-53 39-59 32-62 
41010033	28-0 35-2 6-3 2-6 17-7 7-9 26-12 29-14 10-15 35-17 19-22 23-25 13-29 29-32 33-35 35-38 33-41 30-43 26-45 28-49 35-52 
41010034	19-2 19-3 2-4 11-6 19-9 6-11 14-12 10-14 8-15 19-18 18-23 20-26 4-27 
41010035	10-0 1-1 3-3 7-7 20-10 15-12 14-15 11-16 20-17 16-18 14-21 28-23 19-26 28-31 19-32 28-33 22-34 20-35 
41010036	1-1 10-5 3-8 7-9 9-10 13-11 5-12 
41010037	3-2 7-3 19-4 11-5 7-7 3-12 7-13 15-14 17-18 13-21 12-22 20-24 9-26 13-28 
41010038	4-0 0-1 15-3 23-5 6-8 13-9 2-12 23-13 31-17 21-23 15-25 18-26 20-28 16-30 23-38 33-39 31-41 
41010039	3-3 11-4 18-5 9-8 10-10 30-12 27-13 11-14 14-15 16-17 20-19 4-22 31-23 17-27 3-31 33-32 27-34 4-37 19-38 
41010040	0-0 14-2 6-6 5-7 6-10 9-13 1-14 14-15 12-17 18-18 4-20 14-24 11-31 26-34 
41010041	1-0 3-2 4-6 8-7 8-9 12-10 14-12 8-14 
41010042	10-0 1-1 2-3 8-6 5-8 4-10 7-12 8-14 10-15 14-17 14-19 11-21 4-23 15-33 21-58 
41010043	0-0 7-1 14-2 3-4 14-5 7-7 14-10 7-20 2-23 18-26 14-28 
41010044	6-1 6-5 4-6 6-9 8-12 6-15 9-16 11-19 
41010045	3-2 20-4 17-6 7-8 15-10 12-13 8-15 15-16 17-20 12-22 18-31 8-33 23-38 
41010046	11-1 13-3 3-6 10-9 4-14 3-17 13-20 12-22 11-23 3-24 3-29 11-30 7-31 25-33 23-34 18-36 7-37 7-45 20-47 12-49 
41010047	2-0 3-2 12-3 17-5 9-7 12-9 10-11 13-15 12-17 17-18 12-19 18-20 20-22 12-23 24-27 
41010048	1-0 6-1 2-4 10-5 6-7 10-8 6-9 6-10 9-13 10-14 19-20 16-21 18-23 6-24 22-28 
41010049	1-1 14-6 9-7 20-8 14-10 14-15 11-16 4-20 20-21 23-22 23-25 23-27 23-29 20-31 23-34 
41010050	10-0 5-1 3-6 10-13 11-15 
41010051	1-1 20-4 10-5 13-6 19-7 7-8 25-9 3-10 13-13 19-15 16-16 18-18 20-19 10-20 21-21 25-22 
41010052	1-1 3-3 16-4 12-5 12-6 3-8 9-9 8-11 12-13 3-14 6-15 18-23 16-27 22-31 1-34 5-36 25-38 
41011001	16-0 5-1 21-3 20-5 7-7 6-10 8-17 10-19 13-21 15-22 16-24 17-26 18-27 21-28 
41011002	2-2 15-4 2-6 18-8 2-16 11-18 19-22 21-26 22-28 8-33 26-35 21-37 21-38 18-40 30-41 22-49 
41011003	0-1 3-2 3-3 7-8 3-14 4-18 7-20 4-21 12-22 3-29 18-30 23-36 
41011004	2-3 10-8 7-10 13-14 6-18 13-20 19-22 7-23 13-25 11-28 10-30 
41011005	7-2 7-10 11-13 11-14 9-15 7-20 15-21 
41011006	7-4 7-5 5-6 7-9 12-22 
41011007	5-0 2-3 4-4 5-6 6-8 6-21 15-23 
41011008	1-1 14-16 
41011009	3-6 22-23 17-30 14-33 15-34 19-38 22-40 
41011010	10-3 10-6 6-11 1-13 6-22 8-23 
41011011	25-3 3-5 11-7 25-9 8-14 25-20 23-28 25-30 22-32 5-34 26-37 27-38 29-40 29-41 
41011012	3-1 8-6 9-13 11-15 
41011013	10-0 13-2 5-3 7-4 6-5 24-12 12-15 26-16 24-18 7-21 29-26 22-27 34-29 5-31 8-34 29-40 2-42 15-45 34-47 38-52 
41011014	3-3 3-4 12-6 12-7 6-8 5-9 9-11 15-15 9-17 16-22 15-24 17-27 18-28 2-29 
41011015	3-1 12-5 4-8 12-12 24-17 39-24 3-26 22-30 12-32 26-34 29-38 20-41 32-46 39-52 
41011016	1-1 3-8 6-9 6-12 6-16 11-23 
41011017	1-1 7-3 27-5 12-6 31-10 7-11 27-12 19-13 13-15 15-16 14-19 23-24 11-27 13-35 26-36 27-37 22-39 1-40 31-43 34-48 
41011018	2-1 14-2 6-4 7-9 14-10 14-11 13-18 20-21 17-26 14-27 28-34 22-37 14-45 16-46 17-49 
41011019	2-2 5-13 
41011020	6-4 14-5 14-13 8-17 14-18 11-19 10-20 
41011021	1-1 5-4 13-5 6-6 13-8 5-9 6-11 4-13 7-14 13-17 5-18 12-20 11-21 10-22 6-28 
41011022	1-1 2-3 6-4 6-7 5-11 7-13 
41011023	3-0 33-1 7-2 33-3 7-4 9-5 3-6 4-7 4-10 33-13 17-16 22-18 29-19 20-21 25-25 29-26 35-31 36-33 33-36 40-37 7-39 1-41 33-42 4-45 39-46 31-48 39-51 40-52 
41011024	3-1 11-2 5-4 8-5 10-12 11-15 9-17 5-19 3-20 17-21 16-24 1-27 11-29 14-30 17-32 5-35 11-36 
41011025	19-0 23-1 2-5 7-8 17-14 23-16 7-17 2-19 6-20 23-21 24-23 13-27 18-28 23-29 15-31 7-33 19-35 20-37 18-38 23-39 2-44 
41011027	25-0 4-1 24-5 3-6 5-8 13-17 15-20 19-23 22-28 24-31 8-33 
41011028	4-3 19-4 9-5 3-6 19-7 16-13 16-14 3-16 19-20 3-21 9-24 2-27 16-28 19-30 17-31 
41011029	0-1 2-3 16-5 20-6 13-8 2-9 7-11 8-13 16-17 20-23 14-25 4-26 1-27 7-28 13-33 16-36 2-38 
41011030	4-1 9-5 6-13 7-14 9-20 11-26 
41011031	8-0 19-7 8-8 9-9 19-10 13-11 12-15 13-16 14-17 19-19 19-23 20-25 21-27 22-29 
41011032	0-0 2-2 16-3 20-4 5-8 0-9 1-10 16-11 12-15 20-20 8-25 11-28 14-29 17-33 20-34 21-36 
41011033	11-0 2-4 17-5 9-7 11-8 4-9 6-11 17-12 3-14 10-16 21-18 15-19 21-21 6-22 17-23 10-24 17-25 15-30 21-33 11-35 
41012001	3-2 34-4 1-12 5-14 34-15 22-16 29-17 5-19 16-21 13-22 1-28 34-32 1-42 12-48 7-52 13-56 34-58 33-61 29-67 3-75 37-78 22-80 
41012002	8-0 0-2 4-10 5-12 6-13 7-14 11-16 11-19 21-23 4-25 8-27 11-28 4-32 15-33 8-36 21-37 
41012003	3-2 1-10 9-14 6-20 
41012004	2-5 5-6 6-7 3-9 13-16 3-20 
41012005	1-1 2-3 7-10 1-11 5-17 2-19 11-20 14-24 17-31 19-35 13-36 
41012006	5-1 12-2 12-4 9-6 12-7 5-8 0-9 19-10 9-13 0-20 10-22 12-23 19-24 12-26 18-37 16-38 7-44 18-46 
41012007	0-0 4-2 8-3 4-15 4-16 8-17 19-19 13-29 14-30 15-31 19-35 13-36 4-40 
41012008	3-0 9-5 5-7 6-8 1-19 13-22 
41012009	19-0 6-3 9-5 8-6 19-8 0-9 8-11 1-12 10-14 19-20 19-21 18-25 8-27 9-28 19-31 18-32 
41012010	1-1 2-3 0-4 3-5 8-6 1-8 8-16 1-17 1-19 4-20 7-21 10-23 7-38 
41012011	3-0 10-3 7-4 11-9 8-12 
41012012	4-3 25-4 4-6 4-8 7-11 15-13 11-15 14-16 4-17 19-18 25-25 7-26 10-32 14-33 15-38 27-42 
41012013	2-3 10-4 8-5 14-6 5-7 3-8 14-14 16-16 16-21 3-23 10-24 14-25 17-27 14-29 18-34 3-36 18-38 
41012014	5-0 39-3 42-7 6-8 42-9 7-10 47-11 36-13 23-14 39-15 11-17 23-20 45-21 53-22 42-26 11-27 36-28 39-29 42-31 50-40 53-43 5-47 29-49 23-50 31-52 35-58 11-60 52-66 45-67 43-71 50-72 52-74 44-77 
41012015	0-0 11-3 4-10 6-12 11-14 13-18 20-19 16-21 6-24 15-26 
41012016	7-3 3-4 17-7 5-9 17-13 7-16 5-18 16-25 19-27 
41012017	0-1 14-3 5-5 2-6 14-7 11-9 26-10 5-13 2-14 6-16 18-18 20-20 26-21 15-27 14-31 
41012018	3-0 1-3 3-5 15-7 3-9 9-12 3-13 16-15 10-22 14-29 7-31 
41012019	0-0 1-1 5-3 2-4 14-5 30-6 4-8 7-9 6-10 14-11 21-12 31-16 18-18 16-21 15-22 31-24 32-29 30-31 21-32 15-37 32-45 31-47 18-49 
41012020	11-0 7-1 10-2 2-3 2-4 3-5 5-8 11-10 8-13 11-16 12-18 14-21 
41012021	2-2 2-3 4-8 6-13 8-16 12-20 12-21 
41012022	8-2 2-3 2-4 8-6 10-11 4-15 12-21 10-25 11-26 12-29 
41012023	3-2 0-4 12-12 8-13 9-14 0-16 16-17 12-22 14-24 14-25 0-30 0-32 18-35 
41012024	2-0 0-1 1-3 13-5 9-6 6-8 4-9 2-12 13-14 22-18 9-20 6-22 14-23 22-27 13-29 9-31 2-34 
41012025	1-1 13-3 19-16 15-22 19-29 17-30 18-32 20-34 
41012026	8-0 25-2 25-3 25-6 8-15 9-17 28-18 10-19 13-21 15-23 16-24 13-25 25-32 36-34 25-36 15-37 28-38 28-39 41-40 33-42 38-45 43-48 
41012027	3-0 0-1 2-3 3-4 1-7 0-12 3-14 1-17 11-19 11-21 11-23 11-25 
41012028	1-0 4-1 17-7 8-9 11-16 22-17 17-19 8-21 22-22 18-24 25-25 16-30 17-32 21-34 17-38 30-41 
41012029	0-0 1-2 10-3 15-5 14-6 5-10 15-12 8-14 6-15 14-17 5-18 16-19 15-21 12-23 11-25 
41012030	1-0 2-2 3-3 7-4 5-5 1-8 2-10 3-11 1-17 1-22 1-27 1-32 
41012031	1-1 1-2 12-4 4-6 7-7 5-8 6-9 8-11 4-12 7-13 6-14 4-15 13-18 17-26 12-27 
41012032	4-0 4-1 13-6 24-7 10-8 9-9 6-10 10-12 20-16 4-17 17-18 16-19 15-20 21-25 
41012033	1-1 20-2 3-3 26-4 26-11 19-21 2-22 23-24 19-25 26-27 20-28 1-34 19-38 3-40 29-42 30-43 33-44 32-48 30-49 29-54 15-55 33-57 
41012034	2-0 10-3 27-4 6-6 27-7 10-8 27-9 12-13 2-15 9-17 8-18 12-19 12-20 14-21 18-26 20-28 29-31 2-36 25-38 
41012035	2-0 4-2 6-7 7-9 8-14 7-18 8-20 14-21 17-22 12-26 17-30 8-31 14-32 17-33 7-44 19-46 21-48 
41012036	5-0 5-1 10-3 0-6 0-8 10-11 12-12 9-14 8-15 19-17 10-18 21-19 17-22 16-23 19-25 15-27 22-30 24-32 2-34 24-37 
41012037	0-0 8-4 7-5 4-6 8-8 4-10 7-13 9-14 16-15 10-17 0-19 4-20 15-31 
41012038	3-3 4-6 12-8 12-9 6-11 9-14 10-19 12-29 20-40 
41012039	5-19 
41012040	0-2 6-6 5-21 5-24 12-33 
41012041	2-2 12-6 1-10 19-14 15-19 17-23 18-24 17-27 12-28 
41012042	1-1 11-2 14-3 7-9 8-15 14-19 15-21 
41012043	6-1 2-3 4-5 3-7 14-9 1-11 29-13 9-15 12-16 29-17 15-18 15-20 5-21 26-23 3-25 1-29 14-31 29-32 23-36 24-37 21-43 
41012044	23-0 2-1 23-2 16-9 8-15 23-17 8-20 23-21 12-22 23-23 16-28 20-31 23-35 16-42 
41013001	14-0 7-5 13-10 8-12 11-13 10-15 12-17 2-18 13-19 16-20 13-23 19-26 
41013002	1-1 3-4 4-6 6-7 6-8 7-9 3-11 3-12 22-16 23-18 17-20 18-21 20-26 18-27 12-30 
41013003	20-0 3-2 6-4 8-5 11-9 2-11 12-15 14-17 16-19 18-21 2-27 19-31 20-32 
41013004	19-0 19-1 1-2 8-3 13-4 19-6 9-8 12-12 3-13 1-18 19-23 
41013005	1-1 5-4 3-7 12-8 10-11 5-12 12-15 
41013006	0-0 9-1 12-2 2-4 5-7 7-9 7-11 4-12 7-14 3-15 9-16 12-18 14-22 
41013007	1-2 2-3 3-5 2-13 3-15 11-16 2-28 22-30 22-31 14-35 12-38 18-40 11-44 
41013008	14-1 18-5 4-8 11-20 8-23 2-35 18-40 14-48 14-51 0-53 22-56 
41013009	11-1 31-2 21-3 14-6 22-10 9-13 15-21 21-24 7-31 29-38 22-41 14-44 27-52 31-53 15-55 21-56 
41013010	8-0 7-2 7-4 7-6 2-9 
41013011	1-1 17-5 26-8 19-10 34-13 33-15 9-16 4-21 5-23 16-24 19-25 34-28 26-30 34-34 28-36 32-39 17-40 33-47 26-48 13-50 19-53 40-55 40-56 24-57 34-58 
41013012	6-0 15-1 1-5 11-7 23-9 23-11 6-15 4-16 24-18 10-21 15-22 23-24 2-35 18-39 23-43 24-50 
41013013	6-1 15-2 20-3 1-7 1-9 9-12 8-14 17-15 17-17 1-19 12-20 17-24 20-31 
41013014	13-2 27-4 2-5 14-6 3-8 27-9 24-15 22-22 13-25 27-26 10-27 13-34 24-39 25-42 27-48 29-51 
41013015	3-2 15-4 14-7 15-8 13-10 15-12 13-14 8-16 8-17 15-19 14-22 13-28 
41013016	4-1 6-3 12-6 9-8 9-9 12-11 14-20 
41013017	3-4 14-18 
41013018	0-4 6-7 1-8 4-10 4-11 7-16 
41013019	1-1 5-3 20-12 19-16 19-25 11-27 26-34 11-36 0-40 
41013020	1-1 3-2 5-4 17-5 24-10 26-12 14-15 16-18 26-19 24-25 26-30 3-32 24-34 17-37 
41013021	5-1 6-2 2-3 15-4 16-5 5-7 6-8 9-10 15-21 8-24 12-25 15-27 6-32 18-34 18-35 19-36 5-38 
41013022	13-1 6-2 13-4 13-6 13-8 0-10 5-25 6-27 10-32 0-34 16-43 6-47 13-56 
41013023	7-0 7-2 4-4 7-6 8-9 1-11 
41013024	16-2 5-4 1-5 5-8 1-15 8-17 15-18 19-21 14-23 9-24 16-26 19-28 
41013025	2-2 14-3 13-6 13-14 3-15 
41013026	10-2 3-6 4-8 6-9 8-11 10-13 11-16 12-20 
41013027	22-2 2-4 3-5 7-9 10-11 22-13 2-15 3-16 2-21 22-23 10-26 2-28 3-29 22-37 21-43 
41013028	19-2 19-4 19-5 23-9 3-11 2-12 19-26 23-28 
41013029	3-0 9-1 2-2 9-3 4-5 11-7 13-8 3-11 9-13 13-14 12-17 18-26 
41013030	1-0 3-1 4-2 4-4 3-9 8-12 3-16 12-17 7-19 
41013031	2-2 9-3 6-6 10-7 7-9 3-10 10-12 
41013032	10-2 2-4 19-5 10-7 8-9 14-10 14-12 3-14 5-18 13-25 15-27 10-29 18-32 14-34 10-36 22-38 19-40 14-41 
41013033	6-0 6-2 6-4 6-10 8-12 9-13 10-15 5-16 13-19 
41013034	10-0 27-2 3-3 7-4 21-9 27-12 10-17 27-19 15-27 19-33 19-34 10-36 27-38 1-39 17-41 21-46 
41013035	4-0 4-2 4-4 4-7 6-9 7-10 23-12 13-15 14-16 15-18 14-19 28-20 18-24 27-25 21-27 22-28 25-31 19-34 30-36 28-37 4-38 6-40 
41013036	1-1 2-3 3-4 6-5 6-9 
41013037	4-0 8-1 6-2 8-3 5-5 4-6 2-7 8-8 9-10 5-12 
41014001	3-2 4-3 24-4 4-5 24-15 24-19 13-22 24-24 12-26 24-28 16-33 20-36 31-41 24-42 26-48 31-51 26-54 
41014002	2-2 3-4 3-5 0-6 0-7 14-17 
41014003	6-2 5-5 8-7 10-9 14-10 19-11 19-12 12-19 2-20 18-24 19-26 20-27 40-30 20-31 19-34 24-36 27-41 42-42 14-47 40-50 37-51 27-55 43-57 
41014004	5-0 2-1 3-2 5-4 5-21 8-23 5-24 14-28 11-29 
41014005	15-2 15-5 15-8 15-13 17-23 0-28 21-29 
41014006	0-0 1-1 17-3 8-4 17-6 10-7 8-9 17-11 14-15 8-17 17-18 18-23 
41014007	5-2 20-3 12-5 6-6 19-7 10-8 7-10 1-18 21-20 18-23 24-24 20-25 24-26 21-27 6-31 19-32 
41014008	12-1 0-2 12-4 12-7 10-14 9-16 10-19 9-21 
41014009	2-0 4-1 5-2 5-4 4-6 14-8 4-11 8-16 19-18 22-24 25-25 11-27 22-28 19-31 9-35 
41014010	10-1 16-2 5-3 8-6 8-7 18-9 1-10 2-11 19-12 19-14 12-17 18-18 16-20 
41014011	3-2 10-3 19-13 13-15 15-17 19-26 21-27 
41014012	3-0 4-2 17-5 4-6 7-8 21-10 6-12 29-13 29-17 4-18 28-21 30-26 17-28 4-29 28-39 15-43 16-45 29-47 21-48 20-50 23-51 29-53 19-57 20-59 28-60 27-61 30-63 
41014013	9-0 27-1 2-3 3-4 6-5 9-7 8-10 3-11 25-12 9-14 14-17 19-19 16-20 22-25 23-26 25-34 1-36 
