1PE 1:8,ἀγαπᾶτε,n60001008004,ἰδόντες,"['n60001008002', 'n60001008003']"
1PE 1:8,ἀγαλλιᾶσθε,n60001008012,ὁρῶντες/πιστεύοντες,"['n60001008005', 'n60001008006', 'n60001008007', 'n60001008008', 'n60001008009', 'n60001008010']"
1PE 1:13,ἐλπίσατε,n60001013010,ἀναζωσάμενοι/νήφοντες,"['n60001013002', 'n60001013003', 'n60001013004', 'n60001013005', 'n60001013006', 'n60001013007', 'n60001013008']"
1PE 1:22,ἀγαπήσατε,n60001022016,ἡγνικότες,"['n60001022001', 'n60001022002', 'n60001022003', 'n60001022004', 'n60001022005', 'n60001022006', 'n60001022007', 'n60001022008', 'n60001022009', 'n60001022010', 'n60001022011', 'n60001022012']"
1PE 2:1,ἐπιποθήσατε,n60002002008,Ἀποθέμενοι,"['n60002001001', 'n60002001003', 'n60002001004', 'n60002001005', 'n60002001006', 'n60002001007', 'n60002001008', 'n60002001009', 'n60002001010', 'n60002001011', 'n60002001012', 'n60002001013', 'n60002001014']"
1PE 2:5,οἰκοδομεῖσθε,n60002005006,ζῶντες,"['n60002005003', 'n60002005004', 'n60002005005']"
1PE 2:4,οἰκοδομεῖσθε,n60002005006,προσερχόμενοι/ζῶντα/ἀποδεδοκιμασμένον,"['n60002004003', 'n60002004001', 'n60002004002', 'n60002004004', 'n60002004005', 'n60002004008', 'n60002004006', 'n60002004007', 'n60002004009', 'n60002004011', 'n60002004010', 'n60002004012', 'n60002004013', 'n60002004014']"
1PE 2:8,ἐτέθησαν,n60002008015,ἀπειθοῦντες,"['n60002008007', 'n60002008008', 'n60002008009', 'n60002008010', 'n60002008011']"
1PE 2:12,δοξάσωσι,n60002012021,ἐποπτεύοντες,"['n60002012016', 'n60002012017', 'n60002012018', 'n60002012019', 'n60002012020']"
1PE 2:15,φιμοῦν,n60002015009,ἀγαθοποιοῦντας,['n60002015008']
1PE 2:20,ὑπομενεῖτε,n60002020008,ἁμαρτάνοντες/κολαφιζόμενοι,"['n60002020005', 'n60002020006', 'n60002020007']"
1PE 2:20,ὑπομενεῖτε,n60002020014,ἀγαθοποιοῦντες/πάσχοντες,"['n60002020011', 'n60002020012', 'n60002020013']"
1PE 2:23,ἀντελοιδόρει,n60002023004,λοιδορούμενος,['n60002023002']
1PE 2:23,ἠπείλει,n60002023007,πάσχων,['n60002023005']
1PE 2:23,ἠπείλει,n60002023007,λοιδορούμενος,"['n60002023001', 'n60002023002', 'n60002023003', 'n60002023004']"
1PE 2:24,ζήσωμεν,n60002024020,ἀπογενόμενοι,"['n60002024015', 'n60002024016', 'n60002024017']"
1PE 3:17,πάσχειν,n60003017010,ἀγαθοποιοῦντας,['n60003017003']
1PE 3:19,ἐκήρυξεν,n60003019009,πορευθεὶς,['n60003019008']
1PE 5:8,περιπατεῖ,n60005008010,ὠρυόμενος,"['n60005008007', 'n60005008008', 'n60005008009']"
1PE 5:10,καταρτίσει,n60005010019,παθόντας,"['n60005010016', 'n60005010017']"
1PE 2:18,ὑποτασσόμενοι,n60002018003,ὑποτασσόμενοι,"['n60002018001', 'n60002018002', 'n60002018003', 'n60002018004', 'n60002018005', 'n60002018006', 'n60002018007', 'n60002018008', 'n60002018009', 'n60002018010', 'n60002018011', 'n60002018012', 'n60002018013', 'n60002018014', 'n60002018015', 'n60002018016', 'n60002018017', 'n60002018018']"
1PE 5:4,φανερωθέντος,n60005004002,φανερωθέντος,"['n60005004002', 'n60005004003', 'n60005004004']"
