ACT 1:2,ἀνελήμφθη,n44001002012,ἐντειλάμενος,"['n44001002004', 'n44001002005', 'n44001002006', 'n44001002010', 'n44001002011', 'n44001002007', 'n44001002008', 'n44001002009']"
ACT 1:2,παρέστησεν,n44001003003,ἐντειλάμενος,"['n44001002002', 'n44001002003', 'n44001002004', 'n44001002005', 'n44001002006', 'n44001002010', 'n44001002011', 'n44001002007', 'n44001002008', 'n44001002009', 'n44001002012']"
ACT 1:4,παρήγγειλεν,n44001004003,συναλιζόμενος,['n44001004002']
ACT 1:6,ἠρώτων,n44001006005,συνελθόντες,['n44001006004']
ACT 1:9,ἐπήρθη,n44001009006,βλεπόντων,"['n44001009004', 'n44001009005']"
ACT 1:9,ἐπήρθη,n44001009006,εἰπὼν,"['n44001009002', 'n44001009003']"
ACT 1:15,εἶπεν,n44001015012,ἀναστὰς,"['n44001015006', 'n44001015008', 'n44001015009', 'n44001015010', 'n44001015011']"
ACT 1:18,ἐλάκησεν,n44001018013,γενόμενος,"['n44001018011', 'n44001018012']"
ACT 1:24,εἶπαν,n44001024003,προσευξάμενοι,['n44001024002']
ACT 2:13,ἔλεγον,n44002013004,διαχλευάζοντες,['n44002013003']
ACT 2:14,ἐπῆρεν,n44002014008,Σταθεὶς,"['n44002014001', 'n44002014005', 'n44002014006', 'n44002014007']"
ACT 2:23,ἀνείλατε,n44002023014,προσπήξαντες,['n44002023013']
ACT 2:31,ἐλάλησεν,n44002031002,προϊδὼν,['n44002031001']
ACT 2:30,ἐλάλησεν,n44002031002,ὑπάρχων/εἰδὼς,"['n44002030001', 'n44002030003', 'n44002030004', 'n44002030005', 'n44002030006', 'n44002030007', 'n44002030008', 'n44002030009', 'n44002030010', 'n44002030011', 'n44002030012', 'n44002030013', 'n44002030014', 'n44002030015', 'n44002030016', 'n44002030017', 'n44002030018', 'n44002030019', 'n44002030020', 'n44002030021']"
ACT 2:33,ἐξέχεεν,n44002033018,ὑψωθεὶς/λαβὼν,"['n44002033001', 'n44002033002', 'n44002033004', 'n44002033005', 'n44002033006', 'n44002033008', 'n44002033007', 'n44002033009', 'n44002033010', 'n44002033011', 'n44002033012', 'n44002033013', 'n44002033014', 'n44002033015', 'n44002033016', 'n44002033017']"
ACT 2:37,κατενύγησαν,n44002037003,Ἀκούσαντες,['n44002037001']
ACT 2:46,μετελάμβανον,n44002046014,προσκαρτεροῦντες/κλῶντές,"['n44002046001', 'n44002046002', 'n44002046004', 'n44002046005', 'n44002046006', 'n44002046007', 'n44002046008', 'n44002046010', 'n44002046009', 'n44002046011', 'n44002046012', 'n44002046013']"
ACT 3:3,ἠρώτα,n44003003011,ἰδὼν/μέλλοντας,"['n44003003002', 'n44003003003', 'n44003003004', 'n44003003005', 'n44003003006', 'n44003003007', 'n44003003008', 'n44003003009', 'n44003003010']"
ACT 3:4,εἶπεν,n44003004009,ἀτενίσας,"['n44003004001', 'n44003004004', 'n44003004005', 'n44003004006', 'n44003004007', 'n44003004008']"
ACT 3:7,ἤγειρεν,n44003007007,πιάσας,"['n44003007002', 'n44003007003', 'n44003007004', 'n44003007005', 'n44003007006']"
ACT 3:8,ἔστη,n44003008003,ἐξαλλόμενος,['n44003008002']
ACT 3:12,ἀπεκρίνατο,n44003012005,ἰδὼν,['n44003012001']
ACT 3:26,ἀπέστειλεν,n44003026009,ἀναστήσας,"['n44003026003', 'n44003026006', 'n44003026007', 'n44003026008']"
ACT 4:1,ἐπέστησαν,n44004001007,Λαλούντων,"['n44004001001', 'n44004001003', 'n44004001004', 'n44004001005', 'n44004001006']"
ACT 4:7,ἐπυνθάνοντο,n44004007007,στήσαντες,"['n44004007002', 'n44004007003', 'n44004007004', 'n44004007005', 'n44004007006']"
ACT 4:8,εἶπεν,n44004008006,πλησθεὶς,"['n44004008003', 'n44004008004', 'n44004008005']"
ACT 4:13,ἐθαύμαζον,n44004013017,Θεωροῦντες/καταλαβόμενοι,"['n44004013001', 'n44004013003', 'n44004013004', 'n44004013005', 'n44004013007', 'n44004013008', 'n44004013006', 'n44004013009', 'n44004013010', 'n44004013011', 'n44004013012', 'n44004013013', 'n44004013014', 'n44004013015', 'n44004013016']"
ACT 4:14,εἶχον,n44004014011,βλέποντες/ἑστῶτα,"['n44004014004', 'n44004014001', 'n44004014003', 'n44004014008', 'n44004014009', 'n44004014005', 'n44004014006', 'n44004014007']"
ACT 4:15,συνέβαλλον,n44004015008,κελεύσαντες,"['n44004015001', 'n44004015003', 'n44004015004', 'n44004015005', 'n44004015006', 'n44004015007']"
ACT 4:18,παρήγγειλαν,n44004018004,καλέσαντες,"['n44004018002', 'n44004018003']"
ACT 4:19,εἶπον,n44004019007,ἀποκριθέντες,['n44004019006']
ACT 4:21,ἀπέλυσαν,n44004021004,προσαπειλησάμενοι,['n44004021003']
ACT 4:23,ἦλθον,n44004023003,Ἀπολυθέντες,['n44004023001']
ACT 4:24,ἦραν,n44004024005,ἀκούσαντες,['n44004024003']
ACT 4:34,ἔφερον,n44004034016,πωλοῦντες,['n44004034015']
ACT 4:37,ἤνεγκεν,n44004037005,πωλήσας,['n44004037004']
ACT 5:2,ἔθηκεν,n44005002019,ἐνέγκας,"['n44005002011', 'n44005002012', 'n44005002013']"
ACT 5:4,ἔμενεν,n44005004004,μένον,['n44005004002']
ACT 5:5,ἐξέψυξεν,n44005005009,πεσὼν,['n44005005008']
ACT 5:5,ἐξέψυξεν,n44005005009,ἀκούων,"['n44005005001', 'n44005005005', 'n44005005006', 'n44005005007']"
ACT 5:6,συνέστειλαν,n44005006005,ἀναστάντες,['n44005006001']
ACT 5:6,ἔθαψαν,n44005006009,ἐξενέγκαντες,['n44005006008']
ACT 5:7,εἰσῆλθεν,n44005007015,εἰδυῖα,"['n44005007011', 'n44005007012', 'n44005007013', 'n44005007014']"
ACT 5:10,εὗρον,n44005010014,εἰσελθόντες,['n44005010010']
ACT 5:10,ἔθαψαν,n44005010019,ἐξενέγκαντες,['n44005010018']
ACT 5:17,ἐπλήσθησαν,n44005017015,Ἀναστὰς,['n44005017001']
ACT 5:19,εἶπεν,n44005019014,ἐξαγαγών,"['n44005019011', 'n44005019013']"
ACT 5:20,λαλεῖτε,n44005020004,σταθέντες,['n44005020003']
ACT 5:21,εἰσῆλθον,n44005021003,ἀκούσαντες,['n44005021001']
ACT 5:21,συνεκάλεσαν,n44005021020,Παραγενόμενος,['n44005021012']
ACT 5:22,ἀπήγγειλαν,n44005022013,ἀναστρέψαντες,['n44005022011']
ACT 5:23,εὕρομεν,n44005023021,ἀνοίξαντες,['n44005023017']
ACT 5:25,ἀπήγγειλεν,n44005025004,παραγενόμενος,['n44005025001']
ACT 5:26,ἤγαγεν,n44005026008,ἀπελθὼν,['n44005026002']
ACT 5:27,ἔστησαν,n44005027004,Ἀγαγόντες,"['n44005027001', 'n44005027003']"
ACT 5:29,εἶπαν,n44005029007,ἀποκριθεὶς,['n44005029001']
ACT 5:33,διεπρίοντο,n44005033004,ἀκούσαντες,['n44005033003']
ACT 5:34,ἐκέλευσεν,n44005034015,ἀναστὰς,['n44005034001']
ACT 5:40,παρήγγειλαν,n44005040006,δείραντες,['n44005040005']
ACT 5:40,παρήγγειλαν,n44005040006,προσκαλεσάμενοι,"['n44005040002', 'n44005040003', 'n44005040004']"
ACT 6:2,εἶπαν,n44006002009,προσκαλεσάμενοι,"['n44006002001', 'n44006002005', 'n44006002006', 'n44006002007', 'n44006002008']"
ACT 6:2,διακονεῖν,n44006002019,καταλείψαντας,"['n44006002014', 'n44006002015', 'n44006002016', 'n44006002017', 'n44006002018']"
ACT 6:6,ἐπέθηκαν,n44006006008,προσευξάμενοι,['n44006006007']
ACT 6:12,συνήρπασαν,n44006012013,ἐπιστάντες,['n44006012012']
ACT 6:15,εἶδον,n44006015011,ἀτενίσαντες,"['n44006015002', 'n44006015003', 'n44006015004']"
ACT 7:4,κατῴκησεν,n44007004006,ἐξελθὼν,"['n44007004002', 'n44007004003', 'n44007004004', 'n44007004005']"
ACT 7:9,ἀπέδοντο,n44007009007,ζηλώσαντες,"['n44007009004', 'n44007009005', 'n44007009006']"
ACT 7:12,ἐξαπέστειλεν,n44007012008,ἀκούσας/ὄντα,"['n44007012001', 'n44007012004', 'n44007012005', 'n44007012006', 'n44007012007']"
ACT 7:14,μετεκαλέσατο,n44007014004,ἀποστείλας,['n44007014001']
ACT 7:19,ἐκάκωσεν,n44007019006,κατασοφισάμενος,"['n44007019002', 'n44007019003', 'n44007019004', 'n44007019005']"
ACT 7:24,ἠμύνατο,n44007024005,ἰδών/ἀδικούμενον,"['n44007024002', 'n44007024003', 'n44007024004']"
ACT 7:26,ὤφθη,n44007026005,ἐπιούσῃ,"['n44007026001', 'n44007026003', 'n44007026004']"
ACT 7:31,ἐθαύμασεν,n44007031005,ἰδὼν,['n44007031004']
ACT 7:31,ἐγένετο,n44007031012,προσερχομένου,"['n44007031008', 'n44007031010', 'n44007031011']"
ACT 7:32,ἐτόλμα,n44007032019,γενόμενος,"['n44007032014', 'n44007032016']"
ACT 7:34,εἶδον,n44007034002,ἰδὼν,['n44007034001']
